ListingKey,ListingNumber,ListingCreationDate,ListingCreationTime,AMPM,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,GroupKey,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanKey,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors
4F993561283949503B988D0,655173,10/16/12,3:22:00,PM,Past Due (31-60 days),,0.17754,0.1414,0.1314,0.1252,0.0449,0.0803,5,B,7,1,TN,Sales - Commission,Full-time,136,TRUE,FALSE,,10/12/12 7:16,640,659,8/28/95 0:00,16,14,46,11,580,1,3,0,0,0,0,0,38127,0.77,10302,42,0.9,1,0.22,"$75,000-99,999",TRUE,8090.583333,B01F3664960065853C361E5,4,51,47,4,0,24500,9150.2,-58,44,,17,76539,15000,10/25/12 0:00,Q4 2012,060534176220742989AFB33,513.68,7172.2,4831.58,2340.62,-142.62,-349.31,0,0,0,1,1,0,0,119
4C743581778822524822C21,818433,6/22/13,12:25:41,PM,Past Due (91-120 days),,0.23939,0.2019,0.1919,0.1783,0.0799,0.0984,4,C,2,2,CA,Analyst,Employed,79,TRUE,FALSE,,6/22/13 12:25,740,759,12/4/99 0:00,10,10,20,7,290,7,13,0,0,14,0,0,4850,0.73,611,17,0.7,1,0.32,"$50,000-74,999",TRUE,5615,B96D3686447408413DD1F5D,1,13,13,0,0,4000,2967.29,43,102,,9,93987,15000,6/28/13 0:00,Q2 2013,EA88354734165956019FEC1,558.91,2235.64,1254.69,980.95,-48.59,0,0,0,0,1,0,0,0,293
2F263581337275505AD7F6D,818179,6/21/13,8:42:01,PM,Past Due (61-90 days),,0.30285,0.2639,0.2539,0.2318,0.1225,0.1093,2,E,6,1,CA,Professional,Employed,19,FALSE,FALSE,,6/12/13 16:42,600,619,3/20/02 0:00,7,7,12,5,224,3,9,1,586,0,0,0,14775,0.42,19003,9,0.9,1,0.17,"$75,000-99,999",TRUE,7916.666667,199036850465648496F9F23,1,9,9,0,0,11000,8372.27,-63,74,,9,94294,4000,6/26/13 0:00,Q2 2013,06C73557005169321D65BCA,161.99,1262.96,898.75,364.21,-13.81,0,0,0,0,1,0,0,0,71
3D603555948002622E71899,629657,8/27/12,12:07:55,PM,Past Due (31-60 days),,0.20462,0.1679,0.1579,0.1552,0.0599,0.0953,5,B,6,14,MD,Civil Service,Employed,363,TRUE,FALSE,,8/27/12 12:07,640,659,12/15/82 0:00,12,11,35,7,1406,0,2,0,0,1,0,0,54354,0.97,2009,31,0.96,0,0.26,"$100,000+",TRUE,12916.66667,779B3659762276091AA29E5,1,12,12,0,0,9124.83,8220.94,-30,40,,19,73047,5000,8/29/12 0:00,Q3 2012,23CB3520296372698C30369,177.74,2828.84,1655.22,1173.62,-60.98,-271.94,0,0,0,1,0,0,0,38
A2A335856110299533F7F80,871132,8/15/13,11:21:44,AM,Past Due (16-30 days),,0.15833,0.1299,0.1199,0.1148,0.0399,0.0749,6,A,6,1,NY,Police Officer/Correction Officer,Employed,60,FALSE,FALSE,,8/15/13 10:01,740,759,8/1/98 0:00,13,12,16,6,133,1,5,0,0,0,0,0,2759,0.12,15364,16,1,0,0.35,"$50,000-74,999",TRUE,4250,3ED23691242971255942118,1,10,10,0,0,15000,11761.45,-10,19,,7,98850,10000,8/19/13 0:00,Q3 2013,2E2E3558732010947606530,336.89,1669.45,1148.66,520.79,-40.08,0,0,0,0,1,0,0,0,186
A31635401325050648753E3,563800,2/28/12,7:14:00,PM,Past Due (31-60 days),,0.25451,0.2293,0.2193,0.2141,0.065,0.1491,4,C,5,1,UT,Computer Programmer,Employed,109,TRUE,FALSE,,2/28/12 19:13,700,719,12/29/89 0:00,16,15,53,12,1331,0,9,0,0,0,0,0,53825,0.87,7110,34,1,0,0.31,"$100,000+",TRUE,8666.666667,772C36450840234776874DC,2,15,15,0,0,12250,9085.42,13,36,,24,61550,15000,3/2/12 0:00,Q1 2012,434634967965160179A9367,422.25,9484.5,3544.17,5940.33,-249.9,-34,0,0,0,1,0,0,0,18
7FB13557686948223000998,640454,9/17/12,8:45:35,AM,Past Due (61-90 days),,0.22712,0.1899,0.1799,0.1757,0.0724,0.1033,4,C,3,3,MN,Other,Self-employed,68,FALSE,FALSE,,9/17/12 8:45,680,699,6/7/94 0:00,5,5,13,3,389,0,1,0,0,0,0,0,13272,0.75,4077,13,0.92,1,,"$1-24,999",FALSE,1666.666667,49A5366073367016059F0C0,2,44,43,1,0,14000,6531.49,37,81,,18,74680,11000,9/19/12 0:00,Q3 2012,EA6334227060243948E869F,403.16,5644.24,3559.56,2084.68,-109.78,0,0,0,0,1,0,0,0,81
09C935516848387934A857C,605040,6/27/12,3:23:01,PM,Past Due (1-15 days),,0.33973,0.2999,0.2899,0.2766,0.149,0.1276,2,E,2,2,WA,Other,Employed,54,TRUE,FALSE,,6/27/12 15:22,620,639,10/1/98 0:00,18,13,69,12,567,2,15,0,0,5,0,0,16931,0.84,1929,46,0.78,1,0.25,"$100,000+",TRUE,9583.333333,74CF3653677129150FD80DB,1,6,6,0,0,4000,0,-79,10,,21,68995,4000,6/29/12 0:00,Q2 2012,1F38353164091924514063E,169.78,3150.82,1482.95,1667.87,-54.13,-115.46,0,0,0,1,0,0,0,27
3B7A35508030371979E6CBE,600446,6/16/12,5:44:56,AM,Past Due (1-15 days),,0.24702,0.222,0.212,0.207,0.065,0.142,4,C,4,13,GA,Police Officer/Correction Officer,Employed,17,FALSE,FALSE,,6/16/12 5:44,660,679,9/25/00 0:00,6,6,13,5,382,2,7,0,0,0,2,0,10513,0.83,1896,12,0.84,3,0.16,"$25,000-49,999",TRUE,3166.666667,FD29365401263109436BD0E,1,35,33,1,1,3100,0.15,34,13,,21,68551,4000,6/25/12 0:00,Q2 2012,615D3396705848935E17A4F,110.93,2092.67,795.09,1297.58,-57.78,-37.72,0,0,0,1,0,0,0,87
0B3F3517563397507468263,508534,5/26/11,2:17:15,PM,Past Due (16-30 days),,0.27467,0.2399,0.2299,0.2243,0.1,0.1243,3,D,5,1,TN,Professional,Employed,154,FALSE,FALSE,,5/23/11 22:50,620,639,6/7/96 0:00,6,6,20,4,147,4,6,1,102546,5,0,0,4810,0.53,4191,17,0.88,1,0.22,"$75,000-99,999",TRUE,7083.333333,F0333622439594795AE7738,1,1,1,0,0,2500,0,-61,28,,33,50225,9800,6/10/11 0:00,Q2 2011,89D0351162922166058DB03,384.43,11902.33,7587.56,4314.77,-165.79,-384.4,0,0,0,1,0,1,525.58,79
01E835790809305520AA291,787113,5/22/13,3:02:53,PM,Past Due (1-15 days),,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,HR,2,1,WI,Teacher,Employed,44,TRUE,FALSE,,5/16/13 19:41,740,759,6/2/90 0:00,12,9,29,3,1186,2,2,1,461,0,0,0,24392,0.37,36093,26,0.88,2,0.6,"$50,000-74,999",TRUE,5750,2C033683261844975DA1F88,1,6,6,0,0,15000,14155.12,2,10,,10,91915,4000,5/31/13 0:00,Q2 2013,BA6A3561744880544EF2B2A,172.76,1382.08,549.23,832.85,-26.59,0,0,0,0,1,0,0,0,56
659935810151693309979C5,812495,6/18/13,4:21:12,AM,FinalPaymentInProgress,,0.15629,0.1334,0.1234,0.1181,0.0399,0.0782,6,A,8,3,NC,Teacher,Full-time,237,FALSE,FALSE,,6/18/13 4:21,720,739,8/26/82 0:00,13,13,31,11,414,2,5,1,0,0,0,0,12184,0.41,15065,26,0.71,3,0.19,"$50,000-74,999",TRUE,5000,84EF36850084079545A97C5,1,10,10,0,0,2000,0,2,0,,9,93246,2000,6/21/13 0:00,Q2 2013,90893364423794683AA819B,45.86,416.88,248.44,168.44,-12.62,0,0,0,0,1,0,0,0,29
D70235797730106781FB30F,780011,5/16/13,5:37:07,AM,Past Due (1-15 days),,0.16499,0.1419,0.1319,0.126,0.0424,0.0836,5,B,8,2,VA,Engineer - Mechanical,Employed,143,TRUE,FALSE,,5/16/13 5:36,780,799,1/6/00 0:00,14,14,34,8,540,0,2,0,0,0,0,0,23579,0.72,8044,33,0.96,1,0.2,"$100,000+",TRUE,10000,AF0F3684232991628764DB0,1,19,19,0,0,4500,2358.59,-17,3,,9,92052,21000,6/7/13 0:00,Q2 2013,74D43527732243148187FF6,490.7,3925.6,1950.26,1975.34,-139.21,0,0,0,0,1,0,0,0,310
03903543262741993A4A695,575293,4/4/12,6:31:58,AM,Past Due (1-15 days),,0.22456,0.1874,0.1774,0.1733,0.065,0.1083,4,C,4,2,MD,Civil Service,Employed,13,TRUE,FALSE,,4/4/12 6:31,700,719,10/2/97 0:00,16,15,37,5,374,0,2,0,0,0,0,0,7703,1.01,8,31,0.96,0,0.29,"$75,000-99,999",TRUE,7882.25,2D4A36466072074332064DA,1,6,5,1,0,5500,4875.18,-47,4,,23,63169,4000,4/6/12 0:00,Q2 2012,7A673511015469798FC925F,146.1,3139.2,1910.24,1228.96,-59.18,-135.89,0,0,0,1,0,0,0,33
9BC535407334652611A0233,568077,3/12/12,5:07:31,PM,Past Due (91-120 days),,0.2968,0.2705,0.2605,0.254,0.099,0.155,3,D,4,1,MI,Other,Employed,3,FALSE,TRUE,6A3B336601725506917317E,3/3/12 19:19,620,639,8/20/98 0:00,16,14,62,12,445,2,7,0,0,46,1,0,9491,0.95,209,46,0.73,1,0.19,"$50,000-74,999",TRUE,4583.333333,5151364626621212545DF95,1,8,8,0,0,5000,0,24,111,,24,62107,13000,3/19/12 0:00,Q1 2012,A66433646731610877EEE8D,397.35,7534.65,2407.89,5126.76,-189.53,0,0,0,0,1,0,0,0,247
F3933526951274485474DF6,528674,9/21/11,4:48:16,PM,Past Due (1-15 days),,0.35244,0.316,0.306,0.292,0.149,0.143,2,E,3,1,AZ,Professional,Full-time,122,TRUE,FALSE,,9/21/11 16:48,640,659,4/1/76 0:00,21,19,34,14,982,1,17,0,0,0,0,0,29905,0.98,319,30,1,0,0.31,"$75,000-99,999",TRUE,7166.666667,0BE73633438436252B4A492,2,55,55,0,0,4500,743.19,-33,13,,29,54887,7500,10/25/11 0:00,Q4 2011,309E341016595011381027F,324.99,10414.84,7032.78,3382.06,-101.17,-296,0,0,0,1,0,0,0,80
14D13543597581093D661F7,576169,4/6/12,1:31:31,PM,Past Due (31-60 days),,0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3,D,6,18,CA,Civil Service,Employed,27,TRUE,TRUE,87AF336457453170468EEA4,4/6/12 13:31,620,639,7/2/94 0:00,7,6,23,2,49,2,4,1,0,15,0,0,3272,0.93,228,17,0.73,3,0.1,"$100,000+",TRUE,11333.33333,1E1C3647940506040B26234,1,35,34,1,0,5000,0.03,90,59,,23,63384,4500,4/10/12 0:00,Q2 2012,6D2733723361544968732DD,173.89,3417.8,1867.89,1549.91,-63.82,-147.8,0,0,0,1,0,0,0,10
5D833547533398358155030,593147,5/26/12,5:10:18,PM,Past Due (91-120 days),,0.20705,0.183,0.173,0.17,0.042,0.128,5,B,6,1,NY,Clerical,Employed,303,FALSE,FALSE,,5/26/12 17:10,640,659,5/3/99 0:00,6,4,25,2,75,2,13,1,273,1,0,0,497,0.62,303,22,0.86,1,0.11,"$50,000-74,999",TRUE,5416.666667,556E3652436489375BFBEFE,1,35,32,2,1,1000,0,94,99,,21,67181,3000,6/1/12 0:00,Q2 2012,84563366177520351F8C032,76.67,1288.39,577.45,710.94,-38.85,0,0,0,0,1,0,0,0,10
8BCD3585114560591723FEB,850477,7/24/13,12:05:19,PM,Past Due (91-120 days),,0.29341,0.2672,0.2572,0.2355,0.1125,0.123,3,D,2,1,MD,Professional,Employed,36,TRUE,FALSE,,7/24/13 12:04,680,699,5/16/85 0:00,10,9,25,7,596,0,4,2,263,3,0,0,25150,0.88,3907,22,0.86,1,0.16,"$100,000+",TRUE,11666.66667,152736890887190157F6B7D,1,9,8,1,0,4000,1623.41,17,100,,8,97065,15000,7/31/13 0:00,Q3 2013,C15F3560974410586BDD91A,455.52,1325.5792,226.21,1099.3692,-7.4,-77.44,0,0,0,1,0,0,0,1
A156351939705877849D939,512374,6/21/11,1:05:45,PM,Past Due (31-60 days),,0.22362,0.1899,0.1799,0.1757,0.061,0.1147,4,C,6,7,NV,Professional,Full-time,48,FALSE,FALSE,,6/7/11 3:59,700,719,4/26/99 0:00,5,5,14,7,128,0,9,0,0,0,1,0,1056,0.16,917,12,0.91,0,0.28,"$25,000-49,999",TRUE,2750,54623624105207206A0E863,1,11,11,0,0,2100,1621.02,51,32,,32,50847,15000,7/6/11 0:00,Q3 2011,968C3487029939447AF0B79,549.76,16477.8,11782.23,4695.57,-245.8,-93.46,0,0,0,1,0,0,0,158
83593574572851960847B0D,744437,4/6/13,9:15:42,AM,Past Due (1-15 days),,0.17754,0.1414,0.1314,0.1252,0.0449,0.0803,5,B,6,1,IL,Clerical,Employed,272,TRUE,FALSE,,4/6/13 9:15,700,719,11/1/74 0:00,11,10,41,9,614,0,4,0,0,0,0,0,28044,0.83,5404,37,1,0,0.46,"$25,000-49,999",TRUE,2916.666667,7FA03679965163449154CA6,1,10,10,0,0,4000,3148.45,13,1,,11,88015,12500,4/9/13 0:00,Q2 2013,25983547704497894CEFBFF,428.07,4280.7,2909.32,1371.38,-96.98,0,0,0,0,1,0,0,0,200
15093571616477998935B0F,722116,3/2/13,7:55:59,AM,Past Due (31-60 days),,0.14965,0.1269,0.1169,0.1122,0.0374,0.0748,6,A,8,2,FL,Clerical,Employed,393,TRUE,FALSE,,2/8/13 9:03,700,719,8/12/93 0:00,10,8,15,5,153,1,8,1,30645,14,0,0,4067,0.78,543,13,0.84,2,0.3,"$50,000-74,999",TRUE,5375,B1C4367738520305540A125,3,88,80,8,0,16075,6507.55,-4,57,,12,86246,15000,3/12/13 0:00,Q1 2013,B53434281307168201A380E,338.92,3050.28,1686.3,1363.98,-107.48,0,0,0,0,1,0,0,0,110
0CB23576033076261AFB028,753732,4/15/13,7:23:02,AM,Past Due (16-30 days),,0.25781,0.2199,0.2099,0.1937,0.0925,0.1012,3,D,2,3,OK,Other,Employed,112,TRUE,FALSE,,4/15/13 7:22,660,679,5/30/00 0:00,6,5,29,2,69,2,5,0,0,1,0,0,2179,0.62,1321,24,0.84,2,0.27,"$50,000-74,999",TRUE,5734.083333,FD323680431970298181F14,1,2,2,0,0,4000,0,-27,21,,11,88191,15000,4/17/13 0:00,Q2 2013,815835655105222328D5BC7,572.78,5155.02,2875.86,2279.16,-103.65,0,0,0,0,1,0,0,0,80
F3C83508522626817A9C24D,494296,2/17/11,11:01:00,AM,FinalPaymentInProgress,,0.13109,0.1099,0.0999,0.0983,0.0495,0.0488,5,B,9,1,CA,Other,Employed,166,FALSE,FALSE,,2/17/11 11:00,700,719,10/10/93 0:00,9,7,22,5,360,1,5,0,0,0,0,0,16997,0.32,35303,22,1,1,0.19,"$50,000-74,999",TRUE,5833.333333,EE33361384835648774FCC8,1,10,10,0,0,8000,6125.47,-36,0,,36,47651,6100,3/9/11 0:00,Q1 2011,2F203480060242938A554F3,199.68,6988.8,5899.68,1089.12,-99.09,0,0,0,0,1,0,0,0,139
ECE73594192087495E352F6,981062,10/30/13,6:26:05,PM,Past Due (1-15 days),,0.15783,0.1349,0.1249,0.11929,0.0424,0.07689,5,B,11,2,FL,Sales - Commission,Employed,58,TRUE,FALSE,,10/30/13 18:26,700,719,10/1/99 0:00,7,6,28,5,908,0,4,0,0,0,0,0,207492,0.88,26768,21,0.95,1,0.19,"$100,000+",TRUE,8666.666667,942B3697823419849E4DD4E,1,29,7,18,4,10000,0,,4,,4,108693,25000,11/6/13 0:00,Q4 2013,C70334017715674945140A4,575.12,1716.1203,885.48,830.6403,-62.26,0,0,0,0,1,0,0,0,1
A04D3561798251960489A33,659791,10/23/12,8:01:15,PM,Past Due (31-60 days),,0.35097,0.3232,0.3132,0.2849,0.1475,0.1374,2,E,3,1,MD,Computer Programmer,Employed,24,TRUE,FALSE,,10/23/12 20:01,620,639,7/21/89 0:00,14,14,76,11,491,2,8,1,0,12,1,0,16245,0.88,1708,33,0.87,1,0.26,"$75,000-99,999",TRUE,7000,AB7736650502134143AD063,1,20,20,0,0,1000,0,-84,40,,17,76683,2500,10/29/12 0:00,Q4 2012,89A63476070936532D8D564,84.48,1182.72,286.72,896,-27.71,0,0,0,0,1,0,0,0,33
04E0352748230341824B5E0,530234,9/30/11,10:34:44,AM,Past Due (1-15 days),,0.27467,0.2399,0.2299,0.2243,0.1,0.1243,3,D,3,2,FL,Clerical,Employed,375,TRUE,FALSE,,9/30/11 10:34,700,719,12/15/80 0:00,5,4,13,4,100,3,6,2,8384,7,0,0,2249,0.89,235,11,0.81,1,0.17,"$50,000-74,999",TRUE,4908.333333,AA36363210752274855EB32,2,56,50,6,0,6075,1208.23,99,3,,29,54233,10000,10/7/11 0:00,Q4 2011,B53434281307168201A380E,392.28,10624.28,6798.33,3825.95,-158.66,0,0,0,0,1,0,0,0,33
A1AD3584549978220A2FB50,835944,7/11/13,6:05:13,PM,Past Due (91-120 days),,0.22283,0.1984,0.1884,0.1765,0.0674,0.1091,4,C,5,1,FL,Food Service Management,Employed,86,FALSE,FALSE,,7/11/13 18:05,660,679,9/23/91 0:00,18,18,27,16,477,1,8,0,0,0,0,0,10048,0.46,6098,27,1,0,0.5,"$50,000-74,999",TRUE,5000,F1F63687425612561D2B925,1,13,12,1,0,3000,2225.51,-3,113,,8,96079,10000,7/17/13 0:00,Q3 2013,A41E3432532683419F3F153,264.05,786.7144,296.83,489.8844,-24.96,0,0,0,0,1,0,0,0,1
D860355411975418755C2B8,622579,8/9/12,8:42:18,AM,Past Due (61-90 days),,0.24682,0.2218,0.2118,0.2068,0.0649,0.1419,4,C,4,1,FL,Executive,Self-employed,107,FALSE,FALSE,,8/9/12 8:42,660,679,2/28/01 0:00,8,8,11,6,247,1,7,0,0,0,0,0,4160,0.53,2353,11,1,2,,"$50,000-74,999",FALSE,5427.25,7F29365898468836726464B,1,7,7,0,0,4000,3486.56,-96,80,,19,72586,15000,8/20/12 0:00,Q3 2012,03F63471177959851BAE088,415.82,6262.3,2025.77,4236.53,-170.19,-145.63,0,0,0,1,0,0,0,201
E1403558238300355C276C6,635495,9/7/12,12:08:14,PM,Past Due (61-90 days),,0.33051,0.2909,0.2809,0.2681,0.1425,0.1256,2,E,5,1,NC,Professional,Full-time,397,FALSE,FALSE,,9/7/12 12:08,600,619,8/21/00 0:00,6,6,31,4,202,0,2,1,355,0,0,0,4812,1.04,0,30,0.9,0,0.19,"$25,000-49,999",TRUE,3366.666667,9E06366128183393120CC5E,3,27,14,13,0,5500,1728.62,-38,83,,18,74543,2500,9/17/12 0:00,Q3 2012,31A2342585972634136E1B8,104.89,1348.46,547.78,800.68,-26.98,-8.39,0,0,0,1,0,0,0,28
0F2F3519307863404AA14F4,513673,6/30/11,1:16:32,AM,Past Due (1-15 days),,0.34621,0.3099,0.2999,0.2861,0.13,0.1561,2,E,2,7,MN,Sales - Commission,Self-employed,0,TRUE,FALSE,,6/30/11 1:16,640,659,7/28/99 0:00,12,10,28,9,835,1,4,0,0,0,0,0,52540,0.98,610,20,0.95,0,,"$25,000-49,999",FALSE,2500,ED953624395478233696A24,2,1,1,0,0,3000,0,-9,5,,32,50680,2000,7/5/11 0:00,Q3 2011,49303405584672662A3B731,85.99,2665.69,1591.1,1074.59,-34.63,0,0,0,0,1,0,0,0,34
F11C3513912327846411A65,505060,5/3/11,12:12:51,PM,Past Due (16-30 days),,0.25424,0.2199,0.2099,0.2048,0.1,0.1048,3,D,6,6,NY,Other,Employed,178,FALSE,FALSE,,5/3/11 12:12,600,619,1/31/73 0:00,7,7,32,6,172,1,9,5,13733,28,1,0,3642,0.07,8123,27,0.58,1,0.17,"$50,000-74,999",TRUE,4333.333333,E3C7361784916612810DB61,2,19,19,0,0,2000,770.57,-21,28,,34,49195,2500,5/10/11 0:00,Q2 2011,0F423415257397480ED8397,95.46,3054.72,2130.53,924.19,-42.05,0,0,0,0,1,0,0,0,17
429C35469686127001A567D,590813,5/18/12,2:23:28,PM,Past Due (61-90 days),,0.24702,0.222,0.212,0.207,0.065,0.142,4,C,4,1,NJ,Executive,Employed,86,TRUE,FALSE,,5/18/12 14:23,760,779,3/1/95 0:00,13,6,37,3,22,0,5,0,0,6,0,0,0,0,3750,34,0.73,0,0.43,"$25,000-49,999",TRUE,3916.666667,FDE63650960101038AF8817,1,8,7,1,0,4000,0,81,71,,22,66760,13000,5/29/12 0:00,Q2 2012,CAC93516350007481F5B246,360.53,7688.48,3524.6,4163.88,-145.9,-284.02,0,0,0,1,0,0,0,71
984C354985101714880B1D5,604636,6/26/12,4:39:29,PM,Past Due (31-60 days),,0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3,D,2,6,GA,Other,Employed,21,TRUE,FALSE,,6/26/12 16:39,660,679,9/24/97 0:00,15,11,45,4,80,1,4,0,0,2,0,0,2234,1.02,0,25,0.96,2,0.4,"$50,000-74,999",TRUE,4541.666667,A79E3654983375292734083,1,9,9,0,0,5500,4569.98,-33,60,,20,69308,15000,7/9/12 0:00,Q3 2012,919D35231404579582FDF3C,579.63,9952.78,4721.58,5231.2,-209.8,-630.05,0,0,0,1,0,0,0,178
E32F3541204851500F816E4,569173,3/16/12,8:10:48,AM,Past Due (61-90 days),,0.20358,0.1845,0.1745,0.1715,0.042,0.1295,5,B,7,3,NY,Other,Employed,88,TRUE,FALSE,,3/16/12 8:10,720,739,10/7/97 0:00,8,7,22,4,103,3,4,0,0,0,0,0,4502,0.79,1139,16,0.87,1,0.13,"$50,000-74,999",TRUE,5833.333333,762A364698411709239A66E,1,2,2,0,0,4000,0.01,-13,71,,24,62871,15000,3/29/12 0:00,Q1 2012,191835351559907731CBE2F,384.58,8061.6,3652.04,4409.56,-152.17,-130.76,0,0,0,1,0,0,0,224
D9033544560694157574740,578527,4/13/12,3:37:07,PM,Past Due (1-15 days),,0.22742,0.1902,0.1802,0.176,0.065,0.111,4,C,2,1,FL,Professional,Self-employed,20,FALSE,TRUE,3D4D3366260257624AB272D,4/13/12 15:37,700,719,12/31/91 0:00,9,7,25,2,65,1,7,0,0,0,0,0,2028,0.36,3500,19,1,1,,"$75,000-99,999",FALSE,8166.666667,B4E53648122270732D47999,2,41,27,14,0,4700,1241.34,8,15,,23,64064,15000,4/23/12 0:00,Q2 2012,EBAA347188723733926DA09,549.99,12569.9,8580.92,3988.98,-203.96,-324.5,0,0,0,1,0,0,0,235
4.84E+22,732390,3/17/13,6:07:41,PM,Past Due (91-120 days),,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,HR,4,1,MN,Religious,Employed,19,FALSE,FALSE,,3/17/13 18:07,620,639,7/9/03 0:00,10,10,36,7,511,1,6,1,1107,0,0,0,21445,0.97,601,18,1,1,0.84,"$25,000-49,999",TRUE,2291.666667,1A0F36792324642194D68B5,4,71,70,1,0,24623,7743.17,-45,99,,11,87141,4000,4/1/13 0:00,Q2 2013,60853412030852348382C14,172.76,1194.32,467.09,727.23,-12.07,-29.37,0,0,0,1,0,0,0,87
B6ED3539936830487B150AB,563372,2/28/12,8:03:55,AM,Past Due (1-15 days),,0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3,D,4,2,MD,Computer Programmer,Employed,52,TRUE,FALSE,,2/28/12 8:03,600,619,6/29/90 0:00,13,10,46,6,631,4,5,2,1423,6,0,0,34030,0.98,214,40,0.66,1,0.14,"$100,000+",TRUE,13750,82333644583255545E823CF,2,44,38,6,0,12000,5598.97,-110,10,,25,61470,5000,2/29/12 0:00,Q1 2012,7EF83417729195867E28898,193.21,4368.83,2492.43,1876.4,-68.56,-311.09,0,0,0,1,0,0,0,1
49B735598555687758148A3,649646,10/4/12,3:20:17,PM,Past Due (16-30 days),,0.24682,0.2218,0.2118,0.2068,0.0649,0.1419,4,C,4,2,GA,Sales - Commission,Employed,66,TRUE,FALSE,,9/28/12 1:43,660,679,6/1/96 0:00,9,9,13,4,239,1,9,0,0,4,0,0,2273,0.19,3107,10,0.9,0,0.47,"$50,000-74,999",TRUE,5083.333333,4FA536650358531394E7DEF,1,10,10,0,0,3500,2826.85,-19,21,,17,76382,14000,10/17/12 0:00,Q4 2012,91C335320484574970C324F,388.1,5821.5,2056.55,3764.95,-168.86,-65.98,0,0,0,1,0,0,0,201
49F135481001268835E1099,595968,6/4/12,11:39:57,AM,Past Due (1-15 days),,0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3,D,4,1,MO,Professional,Full-time,196,TRUE,FALSE,,6/4/12 11:39,600,619,1/20/88 0:00,26,19,63,10,1035,1,7,0,0,4,0,0,293785,0.99,1508,57,0.71,0,0.27,"$100,000+",TRUE,35416.66667,170036528326537937D1E43,2,47,46,1,0,19000,5106.04,-99,4,,21,67450,15000,6/6/12 0:00,Q2 2012,B8233467773350170D0AB49,579.63,11592.6,7059.37,4533.23,-198.25,0,0,0,0,1,0,0,0,15
4A393530744237472544DA0,538050,11/8/11,6:11:52,PM,Past Due (61-90 days),,0.35244,0.316,0.306,0.292,0.149,0.143,2,E,1,1,GA,Other,Employed,53,TRUE,FALSE,,11/8/11 18:11,680,699,12/29/86 0:00,7,7,27,4,75,0,0,0,0,24,0,0,824,0.94,38,24,0.54,1,,"$1-24,999",FALSE,1300,5B7B3634460865921B0023A,1,35,33,2,0,1000,0,46,90,,28,56005,2000,11/10/11 0:00,Q4 2011,435A342615506383239B1F2,86.67,2090.07,868.86,1221.21,-26.96,-74.49,0,0,0,1,0,0,0,38
9A6B3530018191825D26B00,535570,10/26/11,7:09:05,PM,Past Due (91-120 days),,0.21989,0.2005,0.1905,0.1871,0.052,0.1351,5,B,6,1,GA,Professional,Full-time,155,FALSE,TRUE,BA20339049003131177064E,12/22/11 15:01,780,799,12/17/98 0:00,5,5,23,2,70,1,5,0,0,0,1,0,1277,0.25,1492,19,1,1,0.36,"$1-24,999",TRUE,1775,6D0A36389308324481833A0,2,50,50,0,0,10000,2148.16,53,102,,27,58020,7000,12/28/11 0:00,Q4 2011,EAB733872176079167BBE7E,185.65,4084.3,1804.31,2279.99,-113.71,0,0,0,0,1,0,0,0,96
